order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD7548,Roshan,18-12-2016,2016,December,12,18,Oil & Masala,Edible Oil & Ghee,810,0.19,190,1000,23.45679012,South,Dharmapuri
OD7549,Jonas,18-12-2016,2016,December,12,18,Food Grains,Dals & Pulses,1344.63,0.1,1014.37,2359,75.43859649,South,Bodi
OD7550,Malik,28-09-2015,2015,September,9,28,"Eggs, Meat & Fish",Eggs,965.34,0.28,591.66,1557,61.29032258,South,Chennai
OD7551,Willams,10-06-2018,2018,June,6,10,Beverages,Health Drinks,793.6,0.34,446.4,1240,56.25,South,Ooty
OD7552,Komal,08-06-2016,2016,June,6,8,"Eggs, Meat & Fish",Fish,2367.4,0.13,124.6,2492,5.263157895,South,Tenkasi
OD7553,Sharon,08-11-2016,2016,November,11,8,Snacks,Cookies,627.8,0.23,232.2,860,36.98630137,South,Salem
OD7554,Anu,01-11-2015,2015,November,11,1,Snacks,Cookies,1253.41,0.1,463.59,1717,36.98630137,South,Perambalur
OD7555,Shah,28-05-2017,2017,May,5,28,Oil & Masala,Masalas,1672.14,0.35,125.86,1798,7.52688172,South,Tenkasi
OD7556,Verma,16-12-2015,2015,December,12,16,Snacks,Cookies,1904,0.25,336,2240,17.64705882,South,Vellore
OD7557,Willams,31-03-2015,2015,March,3,31,"Eggs, Meat & Fish",Mutton,394.24,0.14,221.76,616,56.25,South,Trichy
OD7558,Mathew,25-09-2016,2016,September,9,25,"Eggs, Meat & Fish",Fish,931.95,0.16,49.05,981,5.263157895,South,Namakkal
OD7559,Muneer,20-01-2015,2015,January,1,20,Bakery,Biscuits,1183.8,0.32,789.2,1973,66.66666667,South,Cumbum
OD7560,Rumaiza,17-05-2017,2017,May,5,17,Bakery,Biscuits,1114.56,0.19,433.44,1548,38.88888889,South,Pudukottai
OD7561,Malik,14-05-2017,2017,May,5,14,Food Grains,Organic Staples,958.32,0.34,493.68,1452,51.51515152,South,Kanyakumari
OD7562,Verma,12-11-2016,2016,November,11,12,Bakery,Cakes,1105.8,0.33,737.2,1843,66.66666667,South,Tirunelveli
OD7563,Ridhesh,08-06-2016,2016,June,6,8,Fruits & Veggies,Organic Vegetables,1305.85,0.15,703.15,2009,53.84615385,South,Coimbatore
OD7564,Esther,25-09-2016,2016,September,9,25,"Eggs, Meat & Fish",Chicken,1225.7,0.18,216.3,1442,17.64705882,South,Karur
OD7565,Verma,14-05-2017,2017,May,5,14,Snacks,Noodles,1040.67,0.27,78.33,1119,7.52688172,South,Virudhunagar
OD7566,Ridhesh,12-11-2016,2016,November,11,12,Bakery,Breads & Buns,1253.86,0.25,512.14,1766,40.84507042,South,Krishnagiri
OD7567,Amy,27-10-2018,2018,October,10,27,Beverages,Health Drinks,1540.44,0.26,793.56,2334,51.51515152,South,Kanyakumari
OD7568,Esther,10-10-2017,2017,October,10,10,Snacks,Cookies,1820.62,0.23,296.38,2117,16.27906977,South,Vellore
OD7569,Kumar,29-12-2017,2017,December,12,29,Snacks,Noodles,575.3,0.35,470.7,1046,81.81818182,South,Nagercoil
OD7570,Ram,24-11-2018,2018,November,11,24,Fruits & Veggies,Fresh Vegetables,2108.72,0.29,343.28,2452,16.27906977,South,Ramanadhapuram
OD7571,Haseena,19-03-2017,2017,March,3,19,"Eggs, Meat & Fish",Eggs,1765.65,0.32,469.35,2235,26.58227848,South,Chennai
OD7572,Rumaiza,28-10-2017,2017,October,10,28,Food Grains,Organic Staples,580.83,0.13,438.17,1019,75.43859649,South,Madurai
OD7573,Rumaiza,10-03-2018,2018,March,3,10,"Eggs, Meat & Fish",Mutton,1578.42,0.16,554.58,2133,35.13513514,South,Dharmapuri
OD7574,Anu,29-12-2017,2017,December,12,29,Food Grains,Rice,891.54,0.12,251.46,1143,28.20512821,South,Tenkasi
OD7575,Hafiz,25-09-2016,2016,September,9,25,Oil & Masala,Spices,342.2,0.28,237.8,580,69.49152542,South,Ramanadhapuram
OD7576,Veronica,07-11-2016,2016,November,11,7,Food Grains,Atta & Flour,456.72,0.35,235.28,692,51.51515152,South,Krishnagiri
OD7577,Sudha,27-05-2018,2018,May,5,27,Bakery,Breads & Buns,906.95,0.32,742.05,1649,81.81818182,South,Bodi
OD7578,Anu,06-04-2018,2018,April,4,6,Fruits & Veggies,Fresh Fruits,609,0.23,441,1050,72.4137931,South,Krishnagiri
OD7579,Amrish,17-05-2017,2017,May,5,17,Food Grains,Organic Staples,613.12,0.18,344.88,958,56.25,South,Kanyakumari
OD7580,Esther,01-07-2015,2015,July,7,1,Food Grains,Organic Staples,977.3,0.32,707.7,1685,72.4137931,South,Nagercoil
OD7581,Aditi,28-11-2017,2017,November,11,28,Snacks,Chocolates,1121.32,0.29,527.68,1649,47.05882353,South,Ooty
OD7582,Krithika,08-11-2016,2016,November,11,8,Oil & Masala,Spices,2056.15,0.3,362.85,2419,17.64705882,South,Virudhunagar
OD7583,Haseena,14-05-2017,2017,May,5,14,Beverages,Health Drinks,2127.6,0.23,236.4,2364,11.11111111,South,Cumbum
OD7584,Shah,28-03-2018,2018,March,3,28,Bakery,Cakes,484,0.24,66,550,13.63636364,South,Namakkal
OD7585,Arutra,07-11-2016,2016,November,11,7,Fruits & Veggies,Fresh Fruits,511.92,0.25,199.08,711,38.88888889,South,Dharmapuri
OD7586,Yusuf,30-11-2015,2015,November,11,30,Oil & Masala,Edible Oil & Ghee,1638.42,0.13,335.58,1974,20.48192771,South,Nagercoil
OD7587,Veronica,12-05-2018,2018,May,5,12,Bakery,Biscuits,1325.87,0.1,131.13,1457,9.89010989,West,Karur
OD7588,Harish,14-03-2015,2015,March,3,14,Oil & Masala,Spices,708.8,0.16,177.2,886,25,West,Theni
OD7589,Ramesh,04-11-2015,2015,November,11,4,"Eggs, Meat & Fish",Mutton,1131.75,0.26,377.25,1509,33.33333333,West,Cumbum
OD7590,Shah,12-01-2018,2018,January,1,12,Oil & Masala,Masalas,1058.44,0.26,67.56,1126,6.382978723,West,Salem
OD7591,Shah,21-07-2017,2017,July,7,21,Snacks,Cookies,1531.8,0.33,688.2,2220,44.92753623,West,Vellore
OD7592,James,06-04-2015,2015,April,4,6,Oil & Masala,Masalas,1384.84,0.23,171.16,1556,12.35955056,West,Ramanadhapuram
OD7593,Krithika,23-01-2018,2018,January,1,23,Bakery,Cakes,906.4,0.32,226.6,1133,25,West,Tenkasi
OD7594,Ramesh,23-12-2017,2017,December,12,23,Food Grains,Organic Staples,1442.46,0.11,215.54,1658,14.94252874,West,Salem
OD7595,Amy,24-12-2015,2015,December,12,24,Fruits & Veggies,Organic Vegetables,442.4,0.31,110.6,553,25,West,Namakkal
OD7596,Malik,08-12-2018,2018,December,12,8,Fruits & Veggies,Organic Fruits,1088.64,0.1,855.36,1944,78.57142857,West,Ooty
OD7597,Yusuf,28-07-2018,2018,July,7,28,Food Grains,Atta & Flour,1245.6,0.24,830.4,2076,66.66666667,West,Namakkal
OD7598,Roshan,21-08-2016,2016,August,8,21,Food Grains,Atta & Flour,1194.18,0.13,336.82,1531,28.20512821,West,Ooty
OD7599,Adavan,17-12-2018,2018,December,12,17,Fruits & Veggies,Fresh Vegetables,656.11,0.34,64.89,721,9.89010989,West,Dindigul
OD7600,Arvind,26-11-2015,2015,November,11,26,Beverages,Health Drinks,942.7,0.29,771.3,1714,81.81818182,West,Chennai
OD7601,Mathew,26-12-2017,2017,December,12,26,Oil & Masala,Spices,874.72,0.21,119.28,994,13.63636364,West,Karur
OD7602,Jackson,13-04-2016,2016,April,4,13,Oil & Masala,Spices,632.7,0.24,70.3,703,11.11111111,West,Coimbatore
OD7603,Verma,14-02-2015,2015,February,2,14,Bakery,Biscuits,960.48,0.12,431.52,1392,44.92753623,West,Ooty
OD7604,Arutra,12-04-2015,2015,April,4,12,Bakery,Breads & Buns,869.94,0.12,204.06,1074,23.45679012,West,Tirunelveli
OD7605,Sabeela,30-04-2018,2018,April,4,30,Food Grains,Atta & Flour,585.2,0.25,30.8,616,5.263157895,West,Tenkasi
OD7606,Vinne,19-09-2018,2018,September,9,19,Snacks,Cookies,1120.62,0.18,845.38,1966,75.43859649,West,Chennai
OD7607,Haseena,18-09-2016,2016,September,9,18,Beverages,Health Drinks,794.58,0.23,174.42,969,21.95121951,West,Chennai
OD7608,Sabeela,22-08-2017,2017,August,8,22,Fruits & Veggies,Organic Fruits,1673.88,0.31,250.12,1924,14.94252874,West,Tirunelveli
OD7609,Amy,08-12-2017,2017,December,12,8,Food Grains,Atta & Flour,643.45,0.34,113.55,757,17.64705882,West,Pudukottai
OD7610,Peer,03-09-2018,2018,September,9,3,Oil & Masala,Edible Oil & Ghee,1617.77,0.34,483.23,2101,29.87012987,West,Pudukottai
OD7611,Amy,31-12-2017,2017,December,12,31,Beverages,Health Drinks,742.18,0.23,120.82,863,16.27906977,West,Nagercoil
OD7612,Aditi,15-10-2018,2018,October,10,15,Bakery,Biscuits,2107.15,0.11,371.85,2479,17.64705882,West,Trichy
OD7613,Roshan,23-12-2017,2017,December,12,23,Beverages,Health Drinks,842.12,0.25,295.88,1138,35.13513514,West,Ramanadhapuram
OD7614,Roshan,25-03-2018,2018,March,3,25,"Eggs, Meat & Fish",Eggs,1244.88,0.13,237.12,1482,19.04761905,West,Bodi
OD7615,Vidya,17-08-2018,2018,August,8,17,Beverages,Health Drinks,1344,0.32,576,1920,42.85714286,West,Pudukottai
OD7616,Ganesh,25-04-2016,2016,April,4,25,Beverages,Soft Drinks,783.06,0.19,58.94,842,7.52688172,West,Pudukottai
OD7617,Jonas,03-04-2015,2015,April,4,3,Oil & Masala,Spices,934.56,0.17,481.44,1416,51.51515152,West,Dharmapuri
OD7618,Komal,23-12-2017,2017,December,12,23,Snacks,Chocolates,559.5,0.3,186.5,746,33.33333333,West,Pudukottai
OD7619,Sudha,16-11-2015,2015,November,11,16,Snacks,Chocolates,435,0.24,315,750,72.4137931,West,Salem
OD7620,Arvind,26-10-2016,2016,October,10,26,Food Grains,Rice,846.3,0.27,83.7,930,9.89010989,West,Bodi
OD7621,Sundar,25-09-2016,2016,September,9,25,Oil & Masala,Edible Oil & Ghee,2320.85,0.26,122.15,2443,5.263157895,West,Vellore
OD7622,Mathew,10-04-2017,2017,April,4,10,Oil & Masala,Spices,932.79,0.35,648.21,1581,69.49152542,West,Virudhunagar
OD7623,Haseena,17-08-2018,2018,August,8,17,Fruits & Veggies,Fresh Fruits,1811.97,0.14,425.03,2237,23.45679012,West,Chennai
OD7624,Sundar,14-03-2015,2015,March,3,14,Beverages,Soft Drinks,1452.96,0.2,565.04,2018,38.88888889,West,Ooty
OD7625,Haseena,13-05-2015,2015,May,5,13,Fruits & Veggies,Fresh Fruits,1710.63,0.15,350.37,2061,20.48192771,West,Chennai
OD7626,Hafiz,18-05-2016,2016,May,5,18,Bakery,Breads & Buns,821.87,0.25,571.13,1393,69.49152542,West,Bodi
OD7627,Veronica,19-03-2016,2016,March,3,19,Fruits & Veggies,Fresh Fruits,571.3,0.21,413.7,985,72.4137931,West,Virudhunagar
OD7628,Haseena,21-08-2017,2017,August,8,21,Bakery,Breads & Buns,567,0.15,333,900,58.73015873,West,Chennai
OD7629,Ridhesh,03-06-2018,2018,June,6,3,Snacks,Chocolates,1391.88,0.1,265.12,1657,19.04761905,West,Tirunelveli
OD7630,Vidya,12-06-2017,2017,June,6,12,Bakery,Breads & Buns,944.64,0.35,531.36,1476,56.25,West,Karur
OD7631,Rumaiza,20-09-2015,2015,September,9,20,Oil & Masala,Masalas,723.03,0.32,215.97,939,29.87012987,West,Ooty
OD7632,Verma,26-09-2017,2017,September,9,26,"Eggs, Meat & Fish",Chicken,551.7,0.3,61.3,613,11.11111111,West,Trichy
OD7633,Jonas,21-11-2015,2015,November,11,21,Oil & Masala,Spices,655.98,0.18,185.02,841,28.20512821,West,Ramanadhapuram
OD7634,Veena,20-09-2017,2017,September,9,20,"Eggs, Meat & Fish",Chicken,523.2,0.26,130.8,654,25,West,Dindigul
OD7635,Surya,23-12-2017,2017,December,12,23,Bakery,Cakes,1207.14,0.11,739.86,1947,61.29032258,West,Salem
OD7636,Jonas,09-11-2018,2018,November,11,9,Oil & Masala,Masalas,1109.7,0.25,123.3,1233,11.11111111,West,Salem
OD7637,Sabeela,25-12-2018,2018,December,12,25,Snacks,Chocolates,516,0.15,84,600,16.27906977,West,Virudhunagar
OD7638,Kumar,16-03-2018,2018,March,3,16,Food Grains,Dals & Pulses,1885.02,0.15,232.98,2118,12.35955056,West,Salem
OD7639,Mathew,08-12-2016,2016,December,12,8,"Eggs, Meat & Fish",Mutton,1141.76,0.32,642.24,1784,56.25,West,Nagercoil
OD7640,Willams,15-08-2016,2016,August,8,15,"Eggs, Meat & Fish",Eggs,381.52,0.34,120.48,502,31.57894737,West,Tirunelveli
OD7641,Jackson,04-02-2017,2017,February,2,4,Beverages,Soft Drinks,836.58,0.13,309.42,1146,36.98630137,West,Coimbatore
OD7642,Ganesh,08-10-2018,2018,October,10,8,Fruits & Veggies,Fresh Vegetables,1781.1,0.21,197.9,1979,11.11111111,West,Coimbatore
OD7643,Sharon,27-12-2016,2016,December,12,27,Fruits & Veggies,Organic Vegetables,2089.92,0.27,398.08,2488,19.04761905,West,Tirunelveli
OD7644,Amy,23-12-2017,2017,December,12,23,Beverages,Health Drinks,937.44,0.31,736.56,1674,78.57142857,West,Tenkasi
OD7645,Amy,24-11-2015,2015,November,11,24,"Eggs, Meat & Fish",Chicken,1559.35,0.23,839.65,2399,53.84615385,West,Tenkasi
OD7646,Sheeba,26-12-2017,2017,December,12,26,Beverages,Soft Drinks,1608.86,0.35,657.14,2266,40.84507042,West,Virudhunagar
OD7647,Shah,18-09-2016,2016,September,9,18,"Eggs, Meat & Fish",Fish,1012.44,0.1,285.56,1298,28.20512821,West,Pudukottai
OD7648,James,12-05-2018,2018,May,5,12,Bakery,Biscuits,1583.32,0.31,137.68,1721,8.695652174,West,Pudukottai
OD7649,Arutra,14-02-2015,2015,February,2,14,Bakery,Biscuits,1555.74,0.32,253.26,1809,16.27906977,West,Tenkasi
OD7650,Ram,16-03-2018,2018,March,3,16,Fruits & Veggies,Organic Fruits,453.6,0.34,50.4,504,11.11111111,West,Namakkal
OD7651,Vinne,28-09-2016,2016,September,9,28,"Eggs, Meat & Fish",Fish,1242.48,0.15,761.52,2004,61.29032258,West,Pudukottai
OD7652,Arutra,02-12-2017,2017,December,12,2,Oil & Masala,Masalas,884.4,0.22,723.6,1608,81.81818182,West,Karur
OD7653,Ravi,24-01-2018,2018,January,1,24,Food Grains,Organic Staples,1353.66,0.25,404.34,1758,29.87012987,West,Cumbum
OD7654,Muneer,26-12-2017,2017,December,12,26,Snacks,Chocolates,1376.7,0.22,388.3,1765,28.20512821,West,Pudukottai
OD7655,Hussain,19-09-2018,2018,September,9,19,Bakery,Breads & Buns,1405.26,0.16,493.74,1899,35.13513514,West,Pudukottai
OD7656,Mathew,13-06-2015,2015,June,6,13,"Eggs, Meat & Fish",Mutton,384.18,0.2,289.82,674,75.43859649,West,Karur
OD7657,Arutra,31-10-2015,2015,October,10,31,Beverages,Health Drinks,1823.24,0.24,575.76,2399,31.57894737,West,Viluppuram
OD7658,Arvind,26-04-2016,2016,April,4,26,"Eggs, Meat & Fish",Chicken,855.59,0.18,421.41,1277,49.25373134,West,Trichy
OD7659,Sudha,30-04-2016,2016,April,4,30,Beverages,Health Drinks,1148.36,0.23,362.64,1511,31.57894737,West,Theni
OD7660,Arutra,22-12-2018,2018,December,12,22,Snacks,Chocolates,562.1,0.19,240.9,803,42.85714286,West,Krishnagiri
OD7661,Sharon,06-02-2016,2016,February,2,6,Fruits & Veggies,Fresh Fruits,1592.8,0.25,217.2,1810,13.63636364,West,Nagercoil
OD7662,Suresh,23-12-2017,2017,December,12,23,Oil & Masala,Spices,677.04,0.27,414.96,1092,61.29032258,West,Pudukottai
OD7663,Krithika,27-05-2018,2018,May,5,27,Oil & Masala,Spices,1539,0.18,486,2025,31.57894737,West,Virudhunagar
OD7664,Shree,31-10-2015,2015,October,10,31,Snacks,Noodles,1437.46,0.28,315.54,1753,21.95121951,West,Trichy
OD7665,Komal,18-02-2016,2016,February,2,18,Beverages,Health Drinks,473.2,0.12,254.8,728,53.84615385,West,Madurai
OD7666,Aditi,11-07-2018,2018,July,7,11,Fruits & Veggies,Organic Fruits,1000.8,0.24,250.2,1251,25,West,Karur
OD7667,Ram,30-03-2015,2015,March,3,30,Fruits & Veggies,Fresh Vegetables,1018.8,0.26,396.2,1415,38.88888889,West,Karur
OD7668,Vinne,26-11-2015,2015,November,11,26,Snacks,Chocolates,1140.99,0.14,422.01,1563,36.98630137,West,Krishnagiri
OD7669,Alan,06-04-2015,2015,April,4,6,Beverages,Health Drinks,1080.6,0.33,720.4,1801,66.66666667,West,Tenkasi
OD7670,Mathew,04-05-2018,2018,May,5,4,Snacks,Cookies,1171.8,0.29,718.2,1890,61.29032258,West,Theni
OD7671,Malik,22-09-2018,2018,September,9,22,Snacks,Cookies,1304.76,0.32,267.24,1572,20.48192771,West,Chennai
OD7672,Amy,22-08-2017,2017,August,8,22,Food Grains,Dals & Pulses,1776.6,0.14,197.4,1974,11.11111111,West,Coimbatore
OD7673,Harish,02-06-2017,2017,June,6,2,Food Grains,Atta & Flour,1344,0.17,336,1680,25,West,Madurai
OD7674,Sudha,17-08-2018,2018,August,8,17,Food Grains,Dals & Pulses,874.35,0.26,130.65,1005,14.94252874,West,Tirunelveli
OD7675,Veronica,09-09-2018,2018,September,9,9,Bakery,Cakes,1241.46,0.26,936.54,2178,75.43859649,West,Nagercoil
OD7676,Ramesh,12-03-2018,2018,March,3,12,Fruits & Veggies,Organic Vegetables,1764.9,0.13,196.1,1961,11.11111111,West,Theni
OD7677,Willams,03-09-2016,2016,September,9,3,Bakery,Biscuits,1612.08,0.32,626.92,2239,38.88888889,West,Kanyakumari
OD7678,Anu,22-12-2018,2018,December,12,22,Oil & Masala,Edible Oil & Ghee,488.4,0.1,399.6,888,81.81818182,West,Bodi
OD7679,Kumar,30-03-2015,2015,March,3,30,Bakery,Cakes,1602.64,0.3,789.36,2392,49.25373134,West,Kanyakumari
OD7680,Hussain,31-03-2018,2018,March,3,31,Food Grains,Organic Staples,1981.07,0.12,195.93,2177,9.89010989,West,Ramanadhapuram
OD7681,Krithika,28-09-2016,2016,September,9,28,Bakery,Biscuits,1304.51,0.2,482.49,1787,36.98630137,West,Pudukottai
OD7682,Malik,20-08-2018,2018,August,8,20,"Eggs, Meat & Fish",Fish,1125.3,0.15,920.7,2046,81.81818182,West,Ramanadhapuram
OD7683,Shah,05-10-2018,2018,October,10,5,"Eggs, Meat & Fish",Mutton,1851.66,0.29,434.34,2286,23.45679012,West,Perambalur
OD7684,Peer,24-09-2016,2016,September,9,24,Bakery,Breads & Buns,569.9,0.14,125.1,695,21.95121951,West,Namakkal
OD7685,Shree,27-10-2017,2017,October,10,27,Fruits & Veggies,Organic Vegetables,1747.8,0.24,194.2,1942,11.11111111,West,Salem
OD7686,Krithika,16-09-2017,2017,September,9,16,Oil & Masala,Edible Oil & Ghee,1553.14,0.19,412.86,1966,26.58227848,West,Karur
OD7687,Ganesh,19-11-2016,2016,November,11,19,Fruits & Veggies,Fresh Vegetables,957.6,0.17,562.4,1520,58.73015873,West,Ramanadhapuram
OD7688,Komal,20-09-2017,2017,September,9,20,"Eggs, Meat & Fish",Fish,710.64,0.25,417.36,1128,58.73015873,West,Ooty
OD7689,Shah,21-11-2018,2018,November,11,21,"Eggs, Meat & Fish",Mutton,530.84,0.31,46.16,577,8.695652174,West,Krishnagiri
OD7690,Arvind,29-10-2016,2016,October,10,29,Fruits & Veggies,Fresh Fruits,614.15,0.27,250.85,865,40.84507042,West,Karur
OD7691,Jonas,30-04-2018,2018,April,4,30,Beverages,Soft Drinks,488.04,0.23,99.96,588,20.48192771,West,Tirunelveli
OD7692,Sabeela,05-12-2016,2016,December,12,5,Snacks,Chocolates,1447.2,0.35,160.8,1608,11.11111111,West,Cumbum
OD7693,Muneer,30-05-2018,2018,May,5,30,Snacks,Noodles,1212.12,0.3,711.88,1924,58.73015873,West,Dharmapuri
OD7694,Sudeep,25-08-2015,2015,August,8,25,Beverages,Soft Drinks,317.49,0.17,239.51,557,75.43859649,West,Kanyakumari
OD7695,Mathew,09-05-2017,2017,May,5,9,Oil & Masala,Spices,1225.74,0.34,92.26,1318,7.52688172,West,Tirunelveli
OD7696,Vince,01-02-2017,2017,February,2,1,Snacks,Cookies,1179.9,0.16,131.1,1311,11.11111111,West,Madurai
OD7697,Shah,23-03-2016,2016,March,3,23,Food Grains,Dals & Pulses,816.48,0.34,641.52,1458,78.57142857,West,Theni
OD7698,Veronica,22-03-2016,2016,March,3,22,Oil & Masala,Masalas,622.5,0.21,127.5,750,20.48192771,West,Dindigul
OD7699,Amy,08-12-2018,2018,December,12,8,Snacks,Cookies,1143.56,0.28,99.44,1243,8.695652174,West,Dharmapuri
OD7700,Adavan,29-12-2015,2015,December,12,29,"Eggs, Meat & Fish",Fish,1411.09,0.2,521.91,1933,36.98630137,West,Chennai
OD7701,Sharon,10-12-2015,2015,December,12,10,Bakery,Cakes,1709.69,0.21,211.31,1921,12.35955056,West,Dindigul
OD7702,Malik,10-12-2015,2015,December,12,10,"Eggs, Meat & Fish",Chicken,392,0.25,168,560,42.85714286,West,Virudhunagar
OD7703,Veronica,23-01-2018,2018,January,1,23,Bakery,Biscuits,1166.88,0.28,601.12,1768,51.51515152,West,Dindigul
OD7704,Akash,24-11-2015,2015,November,11,24,Bakery,Breads & Buns,1285.92,0.17,500.08,1786,38.88888889,West,Ooty
OD7705,Alan,17-12-2018,2018,December,12,17,Bakery,Biscuits,1174.57,0.35,434.43,1609,36.98630137,West,Dindigul
OD7706,Surya,04-09-2018,2018,September,9,4,Beverages,Health Drinks,861.72,0.17,140.28,1002,16.27906977,West,Dharmapuri
OD7707,Harish,25-08-2015,2015,August,8,25,Food Grains,Organic Staples,1078.52,0.12,749.48,1828,69.49152542,West,Namakkal
OD7708,Ravi,31-10-2015,2015,October,10,31,Bakery,Breads & Buns,616.4,0.16,303.6,920,49.25373134,West,Bodi
OD7709,Vince,23-12-2017,2017,December,12,23,Oil & Masala,Edible Oil & Ghee,350.46,0.34,243.54,594,69.49152542,West,Bodi
OD7710,Yusuf,01-12-2018,2018,December,12,1,Bakery,Biscuits,1503.85,0.1,79.15,1583,5.263157895,West,Tirunelveli
OD7711,Kumar,11-07-2018,2018,July,7,11,Snacks,Cookies,2144.52,0.17,186.48,2331,8.695652174,West,Kanyakumari
OD7712,Sheeba,05-02-2018,2018,February,2,5,"Eggs, Meat & Fish",Chicken,1494.08,0.2,129.92,1624,8.695652174,West,Pudukottai
OD7713,Arutra,18-03-2018,2018,March,3,18,Beverages,Health Drinks,778.15,0.3,206.85,985,26.58227848,West,Salem
OD7714,Hafiz,02-12-2018,2018,December,12,2,Fruits & Veggies,Organic Fruits,514.8,0.2,145.2,660,28.20512821,West,Virudhunagar
OD7715,Akash,26-07-2016,2016,July,7,26,Food Grains,Rice,1363.05,0.21,733.95,2097,53.84615385,West,Dharmapuri
OD7716,Peer,21-07-2015,2015,July,7,21,Food Grains,Rice,2015.36,0.15,128.64,2144,6.382978723,West,Virudhunagar
OD7717,Verma,13-08-2016,2016,August,8,13,Fruits & Veggies,Fresh Fruits,1479.68,0.33,696.32,2176,47.05882353,West,Tenkasi
OD7718,Malik,07-03-2015,2015,March,3,7,Fruits & Veggies,Fresh Fruits,1028.34,0.32,153.66,1182,14.94252874,West,Perambalur
OD7719,Yadav,18-03-2018,2018,March,3,18,Snacks,Chocolates,1264.9,0.13,125.1,1390,9.89010989,West,Dharmapuri
OD7720,Amrish,24-09-2017,2017,September,9,24,Oil & Masala,Spices,522.56,0.24,45.44,568,8.695652174,West,Namakkal
OD7721,Mathew,21-07-2017,2017,July,7,21,Bakery,Cakes,1467.1,0.32,258.9,1726,17.64705882,West,Madurai
OD7722,Sudha,05-10-2018,2018,October,10,5,"Eggs, Meat & Fish",Fish,675.51,0.11,303.49,979,44.92753623,West,Salem
OD7723,Jonas,16-09-2018,2018,September,9,16,"Eggs, Meat & Fish",Chicken,1214.1,0.19,63.9,1278,5.263157895,West,Tirunelveli
OD7724,Komal,23-02-2018,2018,February,2,23,Fruits & Veggies,Fresh Fruits,311.85,0.29,255.15,567,81.81818182,West,Namakkal
OD7725,Surya,15-10-2018,2018,October,10,15,Snacks,Chocolates,1188.66,0.26,612.34,1801,51.51515152,West,Trichy
OD7726,Veronica,22-12-2018,2018,December,12,22,Snacks,Cookies,854.7,0.19,300.3,1155,35.13513514,West,Perambalur
OD7727,Ridhesh,21-11-2017,2017,November,11,21,Oil & Masala,Edible Oil & Ghee,1131.03,0.3,461.97,1593,40.84507042,West,Salem
OD7728,Krithika,27-11-2018,2018,November,11,27,Beverages,Soft Drinks,856.29,0.18,316.71,1173,36.98630137,West,Karur
OD7729,Sabeela,29-10-2016,2016,October,10,29,Bakery,Biscuits,694.5,0.24,231.5,926,33.33333333,West,Tenkasi
OD7730,Jonas,02-11-2018,2018,November,11,2,Bakery,Cakes,705.54,0.14,363.46,1069,51.51515152,West,Kanyakumari
OD7731,Krithika,31-10-2015,2015,October,10,31,Snacks,Chocolates,1874.8,0.2,305.2,2180,16.27906977,West,Namakkal
OD7732,Haseena,07-03-2015,2015,March,3,7,"Eggs, Meat & Fish",Chicken,817.54,0.21,179.46,997,21.95121951,West,Virudhunagar
OD7733,Vidya,18-12-2017,2017,December,12,18,"Eggs, Meat & Fish",Chicken,1350.4,0.33,759.6,2110,56.25,West,Dharmapuri
OD7734,Roshan,23-07-2015,2015,July,7,23,Snacks,Chocolates,743.4,0.18,82.6,826,11.11111111,West,Ramanadhapuram
OD7735,Arutra,14-05-2018,2018,May,5,14,Fruits & Veggies,Fresh Vegetables,463.74,0.33,322.26,786,69.49152542,West,Madurai
OD7736,Arutra,18-12-2017,2017,December,12,18,Beverages,Soft Drinks,633,0.34,211,844,33.33333333,West,Trichy
OD7737,Ganesh,12-06-2017,2017,June,6,12,Snacks,Cookies,1549.45,0.27,81.55,1631,5.263157895,West,Nagercoil
OD7738,Suresh,20-08-2018,2018,August,8,20,Fruits & Veggies,Fresh Vegetables,2290.45,0.15,120.55,2411,5.263157895,West,Dharmapuri
OD7739,Arvind,24-11-2015,2015,November,11,24,"Eggs, Meat & Fish",Fish,907.12,0.16,78.88,986,8.695652174,West,Cumbum
OD7740,Komal,19-09-2015,2015,September,9,19,Beverages,Soft Drinks,916.5,0.12,305.5,1222,33.33333333,West,Madurai
OD7741,Ravi,05-06-2017,2017,June,6,5,Snacks,Noodles,2028.4,0.27,276.6,2305,13.63636364,West,Krishnagiri
OD7742,Sabeela,19-03-2018,2018,March,3,19,Food Grains,Atta & Flour,1287.42,0.27,209.58,1497,16.27906977,West,Krishnagiri
OD7743,Komal,11-09-2016,2016,September,9,11,"Eggs, Meat & Fish",Mutton,1455.12,0.28,236.88,1692,16.27906977,West,Madurai
OD7744,Adavan,08-12-2017,2017,December,12,8,Food Grains,Organic Staples,1129.41,0.33,139.59,1269,12.35955056,West,Salem
OD7745,Aditi,31-10-2017,2017,October,10,31,"Eggs, Meat & Fish",Mutton,1650.7,0.28,291.3,1942,17.64705882,West,Salem
OD7746,Sudha,21-12-2018,2018,December,12,21,Food Grains,Rice,824.14,0.14,101.86,926,12.35955056,West,Karur
OD7747,Anu,18-08-2018,2018,August,8,18,Food Grains,Rice,650.24,0.15,365.76,1016,56.25,West,Nagercoil
OD7748,Ganesh,19-05-2017,2017,May,5,19,Beverages,Soft Drinks,1706.24,0.29,277.76,1984,16.27906977,West,Krishnagiri
